SESN2,hsa-miR-23a-3p
TMTC3,hsa-miR-29a-3p
TMTC3,hsa-miR-29b-3p
TFDP1,hsa-miR-30d-5p
TFDP1,hsa-miR-30e-5p
TFDP1,hsa-miR-410-3p
TXLNA,hsa-miR-299-3p
NHLRC3,hsa-let-7a-5p
NHLRC3,hsa-miR-379-5p
NHLRC3,hsa-miR-1304-5p
NHLRC3,hsa-miR-202-3p
ZFYVE21,hsa-miR-142-5p
FOXJ3,hsa-miR-17-5p
FOXJ3,hsa-miR-20b-5p
FOXJ3,hsa-miR-519d-3p
FOXG1,hsa-miR-30d-5p
FOXG1,hsa-miR-30e-5p
FOXG1,hsa-miR-376b-3p
HIF1A,hsa-miR-93-5p
EIF2S1,hsa-miR-17-5p
EIF2S1,hsa-miR-20a-5p
EIF2S1,hsa-miR-93-5p
EIF2S1,hsa-miR-372-3p
EIF2S1,hsa-miR-373-3p
EIF2S1,hsa-miR-20b-5p
EIF2S1,hsa-miR-520f-3p
EIF2S1,hsa-miR-520a-3p
EIF2S1,hsa-miR-526b-3p
EIF2S1,hsa-miR-519d-3p
EIF2S1,hsa-miR-520h
CMPK1,hsa-miR-519c-3p
CMPK1,hsa-miR-519b-3p
CMPK1,hsa-miR-10b-5p
CMPK1,hsa-miR-372-3p
CMPK1,hsa-miR-373-3p
CMPK1,hsa-miR-520a-3p
CCNK,hsa-miR-181a-5p
ZFYVE9,hsa-miR-17-5p
ZFYVE9,hsa-miR-20a-5p
ZFYVE9,hsa-miR-93-5p
ZFYVE9,hsa-miR-130a-3p
ZFYVE9,hsa-miR-130b-3p
ZFYVE9,hsa-miR-20b-5p
ZFYVE9,hsa-miR-519c-3p
ZFYVE9,hsa-miR-526b-3p
ZFYVE9,hsa-miR-519b-3p
ZFYVE9,hsa-miR-519d-3p
ZFYVE9,hsa-miR-1225-5p
ZFYVE9,hsa-miR-5002-3p
CHAC1,hsa-miR-26a-5p
CHAC1,hsa-miR-142-5p
B2M,hsa-miR-17-5p
B2M,hsa-miR-20a-5p
B2M,hsa-miR-142-5p
B2M,hsa-miR-20b-5p
B2M,hsa-miR-526b-3p
B2M,hsa-miR-519d-3p
ARIH1,hsa-miR-16-5p
ARIH1,hsa-miR-15b-5p
ARIH1,hsa-miR-195-5p
ARIH1,hsa-miR-424-5p
ARIH1,hsa-miR-497-5p
ARIH1,hsa-miR-140-5p
IGF1R,hsa-miR-503-5p
IGF1R,hsa-let-7a-5p
TNRC6A,hsa-miR-520h
TNRC6A,hsa-miR-299-5p
USP1,hsa-miR-517a-3p
USP1,hsa-miR-517b-3p
USP1,hsa-miR-517c-3p
PAGR1,hsa-miR-15b-5p
PAGR1,hsa-miR-195-5p
PAGR1,hsa-miR-424-5p
PAGR1,hsa-miR-497-5p
CNEP1R1,hsa-miR-92b-3p
C16orf70,hsa-miR-26a-5p
C16orf70,hsa-miR-130a-3p
SNTB2,hsa-miR-16-5p
SNTB2,hsa-miR-15b-5p
SNTB2,hsa-miR-195-5p
SNTB2,hsa-miR-381-3p
SNTB2,hsa-miR-424-5p
SNTB2,hsa-miR-497-5p
VPS4A,hsa-miR-15b-5p
VPS4A,hsa-miR-195-5p
VPS4A,hsa-miR-424-5p
VPS4A,hsa-miR-497-5p
SF3B3,hsa-miR-6739-5p
PSMD7,hsa-miR-30d-5p
PSMD7,hsa-miR-30e-5p
KIAA0513,hsa-miR-17-5p
KIAA0513,hsa-miR-20a-5p
KIAA0513,hsa-miR-93-5p
KIAA0513,hsa-miR-372-3p
KIAA0513,hsa-miR-373-3p
KIAA0513,hsa-miR-20b-5p
KIAA0513,hsa-miR-520f-3p
KIAA0513,hsa-miR-520a-3p
KIAA0513,hsa-miR-526b-3p
KIAA0513,hsa-miR-519d-3p
C16orf72,hsa-miR-15b-5p
C16orf72,hsa-miR-195-5p
C16orf72,hsa-miR-424-5p
C16orf72,hsa-miR-497-5p
COX10,hsa-miR-130a-3p
COX10,hsa-miR-519c-3p
COX10,hsa-miR-519b-3p
GID4,hsa-miR-17-5p
GID4,hsa-miR-20a-5p
GID4,hsa-miR-93-5p
GID4,hsa-miR-20b-5p
GID4,hsa-miR-526b-3p
GID4,hsa-miR-519d-3p
GID4,hsa-miR-25-3p
GID4,hsa-miR-363-3p
GID4,hsa-miR-92b-3p
SMCR8,hsa-let-7a-5p
SMCR8,hsa-miR-140-5p
SMCR8,hsa-miR-299-3p
SMCR8,hsa-miR-196b-5p
SMCR8,hsa-miR-518a-5p
KRT10,hsa-miR-17-5p
KRT10,hsa-miR-20a-5p
KRT10,hsa-miR-93-5p
KRT10,hsa-miR-20b-5p
KRT10,hsa-miR-526b-3p
KRT10,hsa-miR-519d-3p
GPATCH8,hsa-miR-655-3p
UBE2Z,hsa-miR-25-3p
UBE2Z,hsa-miR-363-3p
UBE2Z,hsa-miR-92b-3p
MINK1,hsa-miR-16-5p
MINK1,hsa-miR-15b-5p
MINK1,hsa-miR-195-5p
MINK1,hsa-miR-17-5p
MINK1,hsa-miR-20a-5p
MINK1,hsa-miR-93-5p
MINK1,hsa-miR-20b-5p
MINK1,hsa-miR-519d-3p
TOB1,hsa-miR-25-3p
TOB1,hsa-miR-363-3p
TOB1,hsa-miR-92b-3p
RPS6KB1,hsa-miR-195-5p
RPS6KB1,hsa-miR-497-5p
DCAF7,hsa-miR-494-3p
BIRC5,hsa-miR-485-5p
CCDC137,hsa-miR-17-5p
CCDC137,hsa-miR-20a-5p
CCDC137,hsa-miR-93-5p
CCDC137,hsa-miR-20b-5p
CCDC137,hsa-miR-519d-3p
FOXK2,hsa-miR-17-5p
FOXK2,hsa-miR-20a-5p
FOXK2,hsa-miR-93-5p
FOXK2,hsa-miR-372-3p
FOXK2,hsa-miR-373-3p
FOXK2,hsa-miR-20b-5p
FOXK2,hsa-miR-520f-3p
FOXK2,hsa-miR-520a-3p
FOXK2,hsa-miR-526b-3p
FOXK2,hsa-miR-519d-3p
NAPG,hsa-miR-15b-5p
NAPG,hsa-miR-126-5p
NAPG,hsa-miR-195-5p
NAPG,hsa-miR-424-5p
NAPG,hsa-miR-497-5p
PSMG2,hsa-miR-1225-5p
DSG2,hsa-miR-494-3p
RNF138,hsa-miR-30d-5p
RNF138,hsa-miR-30e-5p
GALNT1,hsa-miR-16-5p
GALNT1,hsa-miR-15b-5p
GALNT1,hsa-miR-195-5p
GALNT1,hsa-miR-323a-3p
GALNT1,hsa-miR-424-5p
GALNT1,hsa-miR-497-5p
SMAD4,hsa-miR-20b-5p
SMAD4,hsa-miR-519c-3p
SMAD4,hsa-miR-526b-3p
SMAD4,hsa-miR-519b-3p
SMAD4,hsa-miR-519d-3p
PMAIP1,hsa-miR-26a-5p
SH3GLB1,hsa-miR-29a-3p
SH3GLB1,hsa-miR-29b-3p
LDLR,hsa-miR-17-5p
LDLR,hsa-miR-20a-5p
LDLR,hsa-miR-20b-5p
LDLR,hsa-miR-519c-3p
LDLR,hsa-miR-526b-3p
LDLR,hsa-miR-519b-3p
LDLR,hsa-miR-519d-3p
LDLR,hsa-miR-520h
MIDN,hsa-miR-17-5p
MIDN,hsa-miR-20a-5p
MIDN,hsa-miR-20b-5p
MIDN,hsa-miR-519c-3p
MIDN,hsa-miR-526b-3p
MIDN,hsa-miR-519b-3p
MIDN,hsa-miR-519d-3p
ZNF431,hsa-miR-155-5p
CCNE1,hsa-miR-497-5p
ZNF507,hsa-miR-30d-5p
ZNF507,hsa-miR-30e-5p
KCTD15,hsa-miR-29a-3p
KCTD15,hsa-miR-29b-3p
KCTD15,hsa-miR-146a-5p
KCTD15,hsa-miR-146b-5p
COX6B1,hsa-miR-224-5p
COX6B1,hsa-miR-433-3p
TMED5,hsa-miR-101-3p
ACTN4,hsa-miR-142-5p
ACTN4,hsa-miR-146a-3p
MED29,hsa-miR-25-3p
MED29,hsa-miR-363-3p
MED29,hsa-miR-92b-3p
FNBP1L,hsa-miR-17-5p
FNBP1L,hsa-miR-20a-5p
FNBP1L,hsa-miR-93-5p
FNBP1L,hsa-miR-20b-5p
FNBP1L,hsa-miR-526b-3p
FNBP1L,hsa-miR-519d-3p
HNRNPUL1,hsa-miR-518a-5p
CIC,hsa-miR-25-3p
CIC,hsa-miR-363-3p
CIC,hsa-miR-92b-3p
EPN1,hsa-miR-6739-5p
ZNF460,hsa-miR-143-5p
ZNF543,hsa-miR-30d-5p
ZNF543,hsa-miR-30e-5p
BTBD3,hsa-miR-130a-3p
SEC23B,hsa-miR-130a-3p
ZCCHC3,hsa-miR-16-5p
ZCCHC3,hsa-miR-15b-5p
ZCCHC3,hsa-miR-195-5p
ZCCHC3,hsa-miR-424-5p
ZCCHC3,hsa-miR-497-5p
ZCCHC3,hsa-miR-376a-2-5p
ZCCHC3,hsa-let-7a-5p
ZCCHC3,hsa-miR-196b-5p
RALGAPB,hsa-miR-381-5p
RALGAPB,hsa-miR-503-5p
RAB22A,hsa-miR-17-5p
RAB22A,hsa-miR-20a-5p
RAB22A,hsa-miR-93-5p
RAB22A,hsa-miR-143-3p
RAB22A,hsa-miR-372-3p
RAB22A,hsa-miR-373-3p
RAB22A,hsa-miR-20b-5p
RAB22A,hsa-miR-520f-3p
RAB22A,hsa-miR-520a-3p
RAB22A,hsa-miR-526b-3p
RAB22A,hsa-miR-519d-3p
RRM2,hsa-miR-17-5p
RRM2,hsa-miR-20a-5p
RRM2,hsa-miR-93-5p
RRM2,hsa-miR-20b-5p
RRM2,hsa-miR-519d-3p
SOWAHC,hsa-miR-15b-5p
SOWAHC,hsa-miR-195-5p
SOWAHC,hsa-miR-424-5p
SOWAHC,hsa-miR-497-5p
BCL2L11,hsa-miR-363-3p
BCL2L11,hsa-miR-92b-3p
BCL2L11,hsa-miR-105-5p
BACH1,hsa-miR-185-5p
IFNAR2,hsa-miR-18a-5p
IFNAR2,hsa-miR-218-5p
IFNAR2,hsa-miR-519c-3p
IFNAR2,hsa-miR-519b-3p
SLC5A3,hsa-miR-519c-3p
SLC5A3,hsa-miR-519b-3p
SLC5A3,hsa-miR-17-5p
SLC5A3,hsa-miR-20a-5p
SLC5A3,hsa-miR-20b-5p
SLC5A3,hsa-miR-526b-3p
SLC5A3,hsa-miR-519d-3p
CCNT2,hsa-miR-29b-3p
UBXN4,hsa-miR-25-3p
UBXN4,hsa-miR-363-3p
UBXN4,hsa-miR-92b-3p
DYRK1A,hsa-miR-6880-5p
CDCA7,hsa-miR-299-5p
HOXD8,hsa-miR-1304-5p
SSFA2,hsa-miR-25-3p
SSFA2,hsa-miR-363-3p
SSFA2,hsa-miR-92b-3p
NABP1,hsa-miR-20a-5p
NABP1,hsa-miR-93-5p
NABP1,hsa-miR-130a-3p
NABP1,hsa-miR-130b-3p
NABP1,hsa-miR-20b-5p
NABP1,hsa-miR-519c-3p
NABP1,hsa-miR-526b-3p
NABP1,hsa-miR-519b-3p
NABP1,hsa-miR-519d-3p
LAPTM4A,hsa-miR-410-3p
HIC2,hsa-miR-30d-5p
HIC2,hsa-miR-30e-5p
AGFG1,hsa-miR-18a-5p
ATG16L1,hsa-miR-20a-5p
CBY1,hsa-miR-130a-3p
CBY1,hsa-miR-130b-3p
TNRC6B,hsa-miR-26a-5p
UBXN2A,hsa-miR-17-5p
UBXN2A,hsa-miR-20a-5p
UBXN2A,hsa-miR-20b-5p
UBXN2A,hsa-miR-526b-3p
UBXN2A,hsa-miR-519d-3p
UBXN2A,hsa-miR-142-5p
SEPT2,hsa-miR-181a-5p
SEPT2,hsa-miR-140-5p
SEPT2,hsa-miR-93-5p
SEPT2,hsa-miR-143-5p
SEPT2,hsa-miR-20b-5p
SEPT2,hsa-miR-519c-3p
SEPT2,hsa-miR-526b-3p
SEPT2,hsa-miR-519b-3p
SEPT2,hsa-miR-519d-3p
RAB10,hsa-miR-140-5p
RAB10,hsa-miR-299-5p
MAPRE3,hsa-miR-17-5p
MAPRE3,hsa-miR-20a-5p
MAPRE3,hsa-miR-130a-3p
MAPRE3,hsa-miR-20b-5p
MAPRE3,hsa-miR-519c-3p
MAPRE3,hsa-miR-526b-3p
MAPRE3,hsa-miR-519b-3p
MAPRE3,hsa-miR-519d-3p
MAPRE3,hsa-miR-4428
MAPRE3,hsa-miR-4773
EML4,hsa-miR-30d-5p
EML4,hsa-miR-30e-5p
FOXN2,hsa-miR-25-3p
FOXN2,hsa-miR-363-3p
FOXN2,hsa-miR-92b-3p
ASB3,hsa-miR-30d-5p
ASB3,hsa-miR-30e-5p
B3GNT2,hsa-miR-16-5p
B3GNT2,hsa-miR-15b-5p
B3GNT2,hsa-miR-195-5p
B3GNT2,hsa-miR-424-5p
B3GNT2,hsa-miR-497-5p
ACTR2,hsa-miR-16-5p
ACTR2,hsa-miR-15b-5p
ACTR2,hsa-miR-195-5p
PCBP1,hsa-miR-142-5p
TET3,hsa-miR-26a-5p
MAT2A,hsa-miR-26a-5p
SEC61A1,hsa-miR-18a-5p
SEC61A1,hsa-miR-518a-5p
SLC25A36,hsa-miR-218-5p
U2SURP,hsa-miR-17-5p
U2SURP,hsa-miR-20a-5p
U2SURP,hsa-miR-93-5p
U2SURP,hsa-miR-142-5p
U2SURP,hsa-miR-20b-5p
U2SURP,hsa-miR-519c-3p
U2SURP,hsa-miR-526b-3p
U2SURP,hsa-miR-519b-3p
U2SURP,hsa-miR-519d-3p
MBNL1,hsa-miR-130a-3p
MBNL1,hsa-miR-519c-3p
MBNL1,hsa-miR-519b-3p
FXR1,hsa-miR-4773
RARB,hsa-miR-16-5p
RARB,hsa-miR-15b-5p
RARB,hsa-miR-195-5p
RARB,hsa-miR-424-5p
RARB,hsa-miR-497-5p
TGFBR2,hsa-miR-130a-3p
TGFBR2,hsa-miR-142-5p
TGFBR2,hsa-miR-20b-5p
TGFBR2,hsa-miR-519c-3p
TGFBR2,hsa-miR-526b-3p
TGFBR2,hsa-miR-519b-3p
TGFBR2,hsa-miR-519d-3p
ACVR2B,hsa-miR-1304-5p
ZBTB47,hsa-miR-18a-5p
ZBTB47,hsa-miR-193b-5p
ZBTB47,hsa-miR-518a-5p
SNRK,hsa-miR-365a-3p
SNRK,hsa-miR-365b-3p
SNRK,hsa-miR-3065-5p
ABHD5,hsa-miR-518a-5p
ITPR1,hsa-miR-25-3p
ITPR1,hsa-miR-363-3p
ITPR1,hsa-miR-92b-3p
EDEM1,hsa-miR-25-3p
EDEM1,hsa-miR-363-3p
EDEM1,hsa-miR-92b-3p
KBTBD8,hsa-miR-99a-5p
KBTBD8,hsa-miR-100-5p
C3orf38,hsa-miR-17-5p
C3orf38,hsa-miR-20a-5p
C3orf38,hsa-miR-20b-5p
C3orf38,hsa-miR-519c-3p
C3orf38,hsa-miR-526b-3p
C3orf38,hsa-miR-519b-3p
C3orf38,hsa-miR-519d-3p
SETD5,hsa-miR-520a-5p
SETD5,hsa-miR-525-5p
MSMO1,hsa-miR-223-3p
GALNT7,hsa-miR-25-3p
GALNT7,hsa-miR-363-3p
GALNT7,hsa-miR-92b-3p
PI4K2B,hsa-miR-15b-5p
PI4K2B,hsa-miR-195-5p
PI4K2B,hsa-miR-424-5p
PI4K2B,hsa-miR-497-5p
PI4K2B,hsa-miR-503-5p
PCGF3,hsa-let-7a-5p
PCGF3,hsa-miR-379-5p
PCGF3,hsa-miR-1304-5p
LIN54,hsa-miR-18a-5p
RBM27,hsa-miR-143-3p
ANKH,hsa-miR-17-5p
ANKH,hsa-miR-20a-5p
ANKH,hsa-miR-93-5p
ANKH,hsa-miR-20b-5p
ANKH,hsa-miR-519c-3p
ANKH,hsa-miR-526b-3p
ANKH,hsa-miR-519b-3p
ANKH,hsa-miR-519d-3p
GRPEL2,hsa-let-7a-5p
GRPEL2,hsa-miR-196b-5p
GRPEL2,hsa-miR-410-3p
ATP6V0E1,hsa-miR-17-5p
ATP6V0E1,hsa-miR-20a-5p
ATP6V0E1,hsa-miR-93-5p
ATP6V0E1,hsa-miR-20b-5p
ATP6V0E1,hsa-miR-519d-3p
ZSWIM6,hsa-miR-125b-5p
PAPD7,hsa-miR-25-3p
PAPD7,hsa-miR-363-3p
PAPD7,hsa-miR-92b-3p
MAP1B,hsa-miR-25-3p
MAP1B,hsa-miR-363-3p
MAP1B,hsa-miR-92b-3p
FCHO2,hsa-miR-17-5p
FCHO2,hsa-miR-20a-5p
FCHO2,hsa-miR-20b-5p
FCHO2,hsa-miR-519d-3p
CD164,hsa-miR-495-3p
TBPL1,hsa-miR-18a-5p
TBPL1,hsa-miR-214-3p
MYLIP,hsa-miR-365a-3p
MYLIP,hsa-miR-365b-3p
MYLIP,hsa-miR-25-3p
MYLIP,hsa-miR-363-3p
MYLIP,hsa-miR-92b-3p
MYLIP,hsa-miR-221-3p
MYLIP,hsa-miR-323a-3p
QKI,hsa-miR-17-5p
QKI,hsa-miR-20a-5p
QKI,hsa-miR-93-5p
QKI,hsa-miR-224-5p
QKI,hsa-miR-130a-3p
QKI,hsa-miR-130b-3p
QKI,hsa-miR-20b-5p
QKI,hsa-miR-519c-3p
QKI,hsa-miR-526b-3p
QKI,hsa-miR-519b-3p
QKI,hsa-miR-519d-3p
QKI,hsa-miR-5002-3p
ID4,hsa-miR-10b-5p
SOX4,hsa-miR-30d-5p
SOX4,hsa-miR-30e-5p
SOX4,hsa-miR-20a-5p
SOX4,hsa-miR-93-5p
SOX4,hsa-miR-130a-3p
SOX4,hsa-miR-299-5p
SOX4,hsa-miR-130b-3p
SOX4,hsa-miR-20b-5p
SOX4,hsa-miR-519c-3p
SOX4,hsa-miR-526b-3p
SOX4,hsa-miR-519b-3p
SOX4,hsa-miR-519d-3p
SOX4,hsa-miR-25-3p
SOX4,hsa-miR-363-3p
SOX4,hsa-miR-92b-3p
ABT1,hsa-let-7a-5p
ABT1,hsa-miR-379-5p
HIST1H2AI,hsa-miR-146a-3p
HIST1H2AI,hsa-miR-659-3p
HIST1H3H,hsa-miR-146a-3p
HIST1H3H,hsa-miR-380-3p
HIST1H3H,hsa-miR-411-3p
HIST1H3H,hsa-miR-1225-5p
HSPA1B,hsa-miR-15b-5p
HSPA1B,hsa-miR-195-5p
HSPA1B,hsa-miR-424-5p
HSPA1B,hsa-miR-497-5p
HSPA1B,hsa-miR-142-3p
PIM1,hsa-miR-214-3p
TJAP1,hsa-miR-518f-5p
TJAP1,hsa-miR-520c-5p
TJAP1,hsa-miR-519a-5p
VEGFA,hsa-miR-424-5p
VEGFA,hsa-miR-497-5p
ENPP4,hsa-miR-30d-5p
ENPP4,hsa-miR-30e-5p
CENPQ,hsa-miR-17-5p
CENPQ,hsa-miR-20a-5p
CENPQ,hsa-miR-93-5p
CENPQ,hsa-miR-20b-5p
CENPQ,hsa-miR-519c-3p
CENPQ,hsa-miR-526b-3p
CENPQ,hsa-miR-519b-3p
CENPQ,hsa-miR-519d-3p
RREB1,hsa-miR-889-3p
POP7,hsa-miR-130a-3p
POP7,hsa-miR-130b-3p
SRRT,hsa-miR-196b-5p
NAPEPLD,hsa-miR-485-3p
NAPEPLD,hsa-miR-539-3p
HBP1,hsa-miR-20a-5p
HBP1,hsa-miR-93-5p
HBP1,hsa-miR-20b-5p
HBP1,hsa-miR-519d-3p
DNAJB9,hsa-miR-25-3p
DNAJB9,hsa-miR-363-3p
DNAJB9,hsa-miR-92b-3p
DNAJB9,hsa-miR-17-5p
DNAJB9,hsa-miR-20a-5p
DNAJB9,hsa-miR-93-5p
DNAJB9,hsa-miR-20b-5p
DNAJB9,hsa-miR-519c-3p
DNAJB9,hsa-miR-526b-3p
DNAJB9,hsa-miR-519b-3p
DNAJB9,hsa-miR-519d-3p
CALU,hsa-miR-15b-5p
CALU,hsa-miR-195-5p
KLHDC10,hsa-miR-92b-3p
UBN2,hsa-miR-130a-3p
UBN2,hsa-miR-130b-3p
UBN2,hsa-miR-519c-3p
UBN2,hsa-miR-519b-3p
UBN2,hsa-miR-15b-5p
UBN2,hsa-miR-195-5p
UBN2,hsa-miR-424-5p
UBN2,hsa-miR-497-5p
UBN2,hsa-miR-524-5p
UBN2,hsa-miR-362-3p
INSIG1,hsa-miR-335-3p
INSIG1,hsa-miR-92b-3p
INSIG1,hsa-miR-381-3p
INSIG1,hsa-miR-342-3p
EN2,hsa-miR-15b-5p
EN2,hsa-miR-195-5p
EN2,hsa-miR-424-5p
EN2,hsa-miR-487a-5p
EN2,hsa-miR-497-5p
MAFK,hsa-miR-16-5p
MAFK,hsa-miR-15b-5p
MAFK,hsa-miR-195-5p
MAFK,hsa-miR-424-5p
MAFK,hsa-miR-497-5p
SP4,hsa-miR-17-5p
SP4,hsa-miR-20a-5p
SP4,hsa-miR-93-5p
SP4,hsa-miR-30d-5p
SP4,hsa-miR-30e-5p
SP4,hsa-miR-376c-3p
SP4,hsa-miR-20b-5p
SP4,hsa-miR-493-5p
SP4,hsa-miR-526b-3p
SP4,hsa-miR-519d-3p
NUPL2,hsa-miR-517a-3p
NUPL2,hsa-miR-517b-3p
NUPL2,hsa-miR-517c-3p
CBX3,hsa-miR-520h
FOXK1,hsa-miR-16-5p
FOXK1,hsa-miR-195-5p
USP42,hsa-miR-15b-5p
USP42,hsa-miR-143-3p
USP42,hsa-miR-195-5p
USP42,hsa-miR-424-5p
USP42,hsa-miR-497-5p
RAC1,hsa-miR-136-5p
PHTF2,hsa-miR-17-5p
PHTF2,hsa-miR-20a-5p
PHTF2,hsa-miR-93-5p
PHTF2,hsa-miR-20b-5p
PHTF2,hsa-miR-519c-3p
PHTF2,hsa-miR-526b-3p
PHTF2,hsa-miR-519b-3p
PHTF2,hsa-miR-519d-3p
DMTF1,hsa-miR-15b-5p
DMTF1,hsa-miR-195-5p
FZD6,hsa-miR-140-5p
FZD6,hsa-miR-369-3p
FZD6,hsa-miR-487a-5p
FZD6,hsa-miR-655-3p
FZD6,hsa-miR-4506
FZD6,hsa-miR-376c-3p
MYC,hsa-miR-323a-3p
MYC,hsa-miR-449a
MYC,hsa-miR-1304-5p
ATP6V1B2,hsa-miR-130a-3p
ATP6V1B2,hsa-miR-130b-3p
ZFHX4,hsa-miR-16-5p
ZFHX4,hsa-miR-200b-3p
ZFHX4,hsa-miR-15b-5p
ZFHX4,hsa-miR-195-5p
ZFHX4,hsa-miR-200c-3p
ZFHX4,hsa-miR-369-3p
ZFHX4,hsa-miR-424-5p
ZFHX4,hsa-miR-497-5p
CCNE2,hsa-miR-524-5p
MTDH,hsa-miR-34b-5p
RAD23B,hsa-miR-16-5p
RAD23B,hsa-miR-15b-5p
RAD23B,hsa-miR-195-5p
MIGA2,hsa-miR-130a-3p
MIGA2,hsa-miR-130b-3p
MIGA2,hsa-miR-519c-3p
MIGA2,hsa-miR-519b-3p
MIGA2,hsa-miR-4773
DCAF10,hsa-miR-503-5p
HABP4,hsa-miR-130a-3p
ZBTB33,hsa-miR-17-5p
ZBTB33,hsa-miR-20a-5p
ZBTB33,hsa-miR-214-3p
ZBTB33,hsa-miR-372-3p
ZBTB33,hsa-miR-373-3p
ZBTB33,hsa-miR-20b-5p
ZBTB33,hsa-miR-520a-3p
ZBTB33,hsa-miR-526b-3p
ZBTB33,hsa-miR-519d-3p
MBNL3,hsa-miR-493-5p
VMA21,hsa-miR-25-3p
VMA21,hsa-miR-122-5p
VMA21,hsa-miR-363-3p
VMA21,hsa-miR-92b-3p
VMA21,hsa-miR-18a-5p
KLHL15,hsa-miR-520h
MID1IP1,hsa-miR-130a-3p
OGT,hsa-miR-16-5p
OGT,hsa-miR-15b-5p
OGT,hsa-miR-195-5p
OGT,hsa-miR-424-5p
OGT,hsa-miR-497-5p
KIF5B,hsa-miR-30d-5p
KIF5B,hsa-miR-30e-5p
CCND1,hsa-miR-758-5p
TIMM17A,hsa-miR-17-5p
TIMM17A,hsa-miR-20a-5p
TIMM17A,hsa-miR-93-5p
TIMM17A,hsa-miR-372-3p
TIMM17A,hsa-miR-373-3p
TIMM17A,hsa-miR-20b-5p
TIMM17A,hsa-miR-520a-3p
TIMM17A,hsa-miR-526b-3p
TIMM17A,hsa-miR-519d-3p
BTG2,hsa-miR-218-5p
MDM4,hsa-let-7a-5p
LUZP1,hsa-miR-15b-5p
LUZP1,hsa-miR-195-5p
LUZP1,hsa-miR-424-5p
LUZP1,hsa-miR-497-5p
HNRNPU,hsa-miR-493-3p
TMBIM6,hsa-miR-4428
NHLRC3,hsa-miR-495-3p
AKAP11,hsa-miR-142-5p
ZFYVE9,hsa-miR-141-5p
ZFYVE9,hsa-miR-145-5p
CHAC1,hsa-miR-16-5p
CHAC1,hsa-miR-15b-5p
CHAC1,hsa-miR-195-5p
CHAC1,hsa-miR-424-5p
CHAC1,hsa-miR-491-5p
CHAC1,hsa-miR-497-5p
MAZ,hsa-miR-34a-5p
MAZ,hsa-miR-34c-5p
MAZ,hsa-miR-449a
MGRN1,hsa-miR-210-3p
NUFIP2,hsa-miR-335-3p
SCAMP4,hsa-miR-16-5p
SCAMP4,hsa-miR-214-3p
SCAMP4,hsa-miR-15b-5p
SCAMP4,hsa-miR-195-5p
SCAMP4,hsa-miR-424-5p
SCAMP4,hsa-miR-497-5p
NRIP1,hsa-miR-410-3p
U2SURP,hsa-miR-27a-5p
PDE12,hsa-let-7a-5p
PDE12,hsa-miR-379-5p
FOXP1,hsa-miR-512-5p
RGMB,hsa-miR-17-5p
RGMB,hsa-miR-20a-5p
RGMB,hsa-miR-93-5p
RGMB,hsa-miR-142-5p
RGMB,hsa-miR-372-3p
RGMB,hsa-miR-373-3p
RGMB,hsa-miR-20b-5p
RGMB,hsa-miR-520f-3p
RGMB,hsa-miR-520a-3p
RGMB,hsa-miR-526b-3p
RGMB,hsa-miR-519d-3p
FZD6,hsa-miR-130a-3p
FZD6,hsa-miR-130b-3p
GINS4,hsa-miR-17-5p
GINS4,hsa-miR-20a-5p
GINS4,hsa-miR-93-5p
GINS4,hsa-miR-143-5p
GINS4,hsa-miR-372-3p
GINS4,hsa-miR-373-3p
GINS4,hsa-miR-20b-5p
GINS4,hsa-miR-520a-3p
GINS4,hsa-miR-526b-3p
GINS4,hsa-miR-519d-3p
GINS4,hsa-miR-3125
DUSP5,hsa-miR-924
SHOC2,hsa-miR-218-5p
USP6NL,hsa-miR-410-3p
ARL5B,hsa-miR-141-3p
MASTL,hsa-miR-17-5p
MASTL,hsa-miR-20a-5p
MASTL,hsa-miR-93-5p
MASTL,hsa-miR-20b-5p
MASTL,hsa-miR-519d-3p
WAC,hsa-miR-6739-5p
FAM208B,hsa-miR-142-3p
ENTPD1,hsa-miR-16-5p
ENTPD1,hsa-miR-15b-5p
ENTPD1,hsa-miR-195-5p
KMT2A,hsa-miR-142-3p
TXNIP,hsa-miR-17-5p
TXNIP,hsa-miR-20a-5p
TXNIP,hsa-miR-93-5p
TXNIP,hsa-miR-148a-3p
TXNIP,hsa-miR-204-5p
TXNIP,hsa-miR-130a-3p
TXNIP,hsa-miR-34c-5p
TXNIP,hsa-miR-130b-3p
TXNIP,hsa-miR-135b-5p
TXNIP,hsa-miR-20b-5p
TXNIP,hsa-miR-449a
TXNIP,hsa-miR-520a-3p
TXNIP,hsa-miR-526b-3p
TXNIP,hsa-miR-519d-5p
TXNIP,hsa-miR-519d-3p
INCENP,hsa-miR-299-3p
IER5,hsa-miR-491-5p
DSTYK,hsa-miR-130a-3p
ORAI1,hsa-miR-519d-3p
SKI,hsa-miR-16-5p
SKI,hsa-miR-15b-5p
RAB5B,hsa-miR-154-5p
SPRYD4,hsa-miR-92b-3p
GNS,hsa-miR-17-5p
GNS,hsa-miR-20a-5p
GNS,hsa-miR-93-5p
GNS,hsa-miR-20b-5p
GNS,hsa-miR-526b-3p
GNS,hsa-miR-519d-3p
NECAP1,hsa-miR-335-3p
AKAP11,hsa-miR-362-3p
KIF2C,hsa-miR-181a-5p
BTF3L4,hsa-miR-130a-3p
BTF3L4,hsa-miR-130b-3p
